run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_165640,stim_3,stim,13.333333333333332,-52.07831980511597,-52.07831762097659,-52.07831871304624,-189.0356815259281,-0.2242351956163566,-0.22423532739875723,-1.3178240063083102e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,14.666666666666666,-49.64695303985564,-49.64695515641751,-49.64695409813652,-187.55969276223965,2.5546675134021135,2.5546675862261408,7.282402725294901e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,16.0,-51.74696693250838,-51.74696467386496,-51.7469658031866,-189.3918963090589,-0.9775915987866233,-0.977591564465966,3.432065731612255e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,17.333333333333332,-57.62812112926699,-57.62812553897718,-57.62812333412198,-187.50313505042072,2.840193313229553,2.840193705572985,3.9234343196525856e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,18.666666666666664,-60.78855812371377,-60.7885568490793,-60.78855748639704,-189.8807679691657,0.23705077019407778,0.23705008356750296,-6.866265748195487e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,20.0,-54.47431127947699,-54.47431252306177,-54.4743119012695,-188.57263164666622,-3.1323932073914955,-3.1323928397234755,3.6766802002929927e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,21.333333333333332,-48.65740655228925,-48.6574061587298,-48.65740635550956,-189.7269743022866,-0.010030082909627024,-0.010030253834194676,-1.709245676523308e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,22.666666666666664,-52.2649011036671,-52.26490220269432,-52.26490165318077,-188.5510538327976,2.864884125905755,2.8648844052956846,2.79389929414009e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,24.0,-65.23955703289259,-65.23956777312479,-65.23956240300737,-188.59837510355803,2.153484135117542,2.1534846979724778,5.628549355485291e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,25.333333333333332,-50.856940994037984,-50.8569394719198,-50.856940232978886,-189.91679906915834,-1.1311883455932725,-1.1311884832832602,-1.3768998763374896e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,26.666666666666664,-57.41982772657078,-57.4198301976541,-57.419828962112554,-189.09734419229895,2.474054357051054,2.474054793972227,4.369211730193001e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,28.0,-52.75051656634271,-52.75051896503175,-52.75051776568719,-188.21776488945807,1.9010597329512162,1.9010599261474637,1.931962474444049e-07,0,1.8310859867262508
