run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_172553,melody_2,melody,33.75,-59.10227559113007,-59.11466982536307,-59.10847230604337,-119.4448640814443,-0.5556350272024628,-0.5569256520448497,-0.001290624842386845,0,0.0
20260225_172553,melody_2,melody,34.16666666666667,-57.26760597203304,-57.27267760526058,-57.27014144715905,-127.64004704554219,-2.6889476122698093,-2.689110122560231,-0.00016251029042191334,0,0.0
20260225_172553,melody_2,melody,34.583333333333336,-59.397218106190984,-59.39291558537187,-59.39506658255886,-131.4659274129199,0.9949783160466116,0.9949241798465872,-5.4136200024368364e-05,0,0.0
20260225_172553,melody_2,melody,35.0,-78.34404182651782,-78.37374823846923,-78.35888302042645,-133.46974472342498,2.7453292539126957,2.7461251186276048,0.0007958647149091114,0,0.0
20260225_172553,melody_2,melody,35.41666666666667,-62.26861957300219,-62.27480523193242,-62.27171203020235,-130.02219207815182,-0.49661439593345313,-0.49701972218493057,-0.0004053262514774336,0,0.0
20260225_172553,melody_2,melody,35.833333333333336,-63.30118147092301,-63.307736805288016,-63.30446110217242,-124.62956511461766,2.4368445625587376,2.4353023041906936,-0.0015422583680440027,0,0.0
20260225_172553,melody_2,melody,36.25,-65.73181086748025,-65.71008612045325,-65.72094785388886,-120.97805179062169,-2.8217158829726814,-2.8193354957441823,0.0023803872284990923,0,0.0
20260225_172553,melody_2,melody,36.66666666666667,-59.80436403829031,-59.813636935440016,-59.808999276086524,-125.16897657777584,-0.5573170740408161,-0.5571603501340017,0.0001567239068144266,0,0.0
20260225_172553,melody_2,melody,37.083333333333336,-58.939071683564144,-58.93350871802898,-58.93629066895933,-123.98233150598591,1.8466932920039258,1.8457760226866644,-0.0009172693172614377,0,0.0
20260225_172553,melody_2,melody,37.5,-62.31146940809721,-62.30773020736137,-62.309600257834305,-129.3803542276944,-1.2406263287203914,-1.2398518063603132,0.0007745223600781337,0,0.0
20260225_172553,melody_2,melody,37.91666666666667,-61.92558168097945,-61.91319501114858,-61.91938691785892,-123.54363775575084,-2.5113609763722473,-2.510513483131676,0.0008474932405713176,0,0.0
20260225_172553,melody_2,melody,38.333333333333336,-56.39153660019382,-56.38361278356746,-56.38757389948485,-122.70180302267933,1.3431797996895443,1.3434998004222967,0.00032000073275240126,0,0.0
20260225_172553,melody_2,melody,38.75,-60.870447858499965,-60.860210748868546,-60.86532971586537,-121.89210267532212,-1.8117311710294437,-1.8104012426383145,0.0013299283911292203,0,0.0
20260225_172553,melody_2,melody,39.16666666666667,-60.96775284921851,-60.966729075620954,-60.967245582202885,-120.67060331281782,-1.4480306826686486,-1.450096806875513,-0.0020661242068642505,0,0.0
