Frequency_Hz,Magnitude_dBFS,Phase_rad
238.0,-16.43102438100904,1.640826392613051
239.0,-15.401759661695616,-0.6550981853655711
240.0,-8.212635857339647,1.973572527534051
241.0,-10.335513204226398,2.2930047188273415
242.0,-14.465986170516363,-1.6264877921786638
243.0,-17.330461771102897,2.804807862265963
244.0,-16.02415908320262,2.6320936967438406
245.0,-16.459445998277246,-1.7233908346143292
246.0,-12.455844732636201,-2.5141065883129885
247.0,-14.190510142135025,-3.0946421590773756
248.0,-15.454314661937866,-0.822830230608051
249.0,-13.705759519318564,1.257540644257609
250.0,-10.312430775563614,2.445541878512538
251.0,-12.305874342963403,0.7702783981095128
252.0,-5.170778929545193,-2.1584036963618862
253.0,-7.135855740401343,2.5657477260381842
254.0,-8.605598371869206,-1.9287599729826315
255.0,-8.641692907845831,0.4264507249049519
256.0,-17.544682169243124,-1.476455722818603
257.0,-11.19957056416464,2.0880832250973915
258.0,-9.328650420480418,0.8901216685870914
259.0,-15.629786433838165,-2.0873322420831255
260.0,-22.54869123486017,-0.9724241961112218
261.0,-12.441404213493346,-2.0213947228316056
262.0,-10.943238822191043,0.6035790446650569
263.0,-9.63113232376029,-2.8628332191628916
264.0,-3.736371375975311,-2.8784546974980287
265.0,-16.63146386513985,-3.10911234078982
266.0,-13.241440340208497,-3.10150637074539
267.0,-13.137147653112521,-1.699406190277732
268.0,-4.808549844229549,-2.214196654792814
269.0,-10.290121098825765,1.17406815909192
270.0,-8.828881349701348,-3.131415153614641
271.0,-9.788570026153154,-1.8852908229502017
272.0,-15.703291661319973,-0.8534753978738607
273.0,-11.032111274280613,1.9200916671780086
274.0,-12.596385491436985,-2.6694982843546775
275.0,-8.165321830891038,-2.5168517465992046
276.0,-11.773142800066832,0.8061326115156754
277.0,-13.20855772584382,-1.6711973627274208
278.0,-10.222281573131088,1.8116597179581346
279.0,-9.066126550179792,2.6364682122772676
280.0,-22.57864517385276,-2.6330182706532876
281.0,-8.091036710450737,0.15811114481695485
282.0,-11.527289953507012,-2.6366031407290604
283.0,-20.819392117020588,3.0267305949767653
284.0,-18.045398090878198,-1.4674690506252956
285.0,-11.942501559577835,-1.0986957366397196
286.0,-9.921479551011927,-1.163054595765303
287.0,-18.45633382209545,2.475842746787259
288.0,-13.37081024328485,-0.1636484146816276
289.0,-10.397536251011573,1.0585547233140677
290.0,-12.611046847827176,-0.9513087872564535
291.0,-23.898324764900703,-1.5834497302383008
292.0,-15.646948421817683,-2.905663208767777
293.0,-10.896227784230783,-2.7477090948945264
294.0,-13.125159523494839,2.4371219613379487
295.0,-9.169023217038857,-2.648403949718419
296.0,-10.626578327550762,-2.654163545944206
297.0,-10.214292502900474,-2.4135873531398304
298.0,-7.069262608852917,-0.7188192280517636
299.0,-24.624340266703804,-1.376132295250636
300.0,-6.103671694689236,-2.7164626919516848
301.0,-6.58224686230512,-2.137616318154006
302.0,-11.389166256302357,-1.2082590104078827
303.0,-14.31516343167101,-2.114207975703204
304.0,-23.511043554286907,0.4157618149677533
305.0,-7.546667917914194,-2.329443757835911
306.0,-14.72531999815666,2.405932830234162
307.0,-12.554312019362591,-2.8125890841953267
308.0,-3.16793340516441,-0.8263150728997237
309.0,-13.643247323500297,-0.07422221523011055
310.0,-12.592047338543452,-2.85278846248611
311.0,-15.683202756517263,0.14843115088367273
312.0,-8.569167116771926,0.6658485278859323
313.0,-14.784317127851391,-2.9212647887102374
314.0,-23.511572285322973,1.8473685357305154
315.0,-12.675670488267274,-1.2737091134883785
316.0,-11.437938536181683,-2.1039406214975505
317.0,-4.2551546061547265,-1.8353187366958499
318.0,-8.859385463647815,1.3736934901112139
319.0,-9.267963242625186,0.43967138932316013
