run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_171415,stim_1,stim,149.33333333333331,-60.27165934428403,-60.271768652556005,-60.271713999836734,-154.19292020704322,2.9075928673507643,2.907554615395906,-3.825195485829269e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,150.66666666666666,-51.80862453653347,-51.80874350295586,-51.80868401964376,-153.3228379223356,-1.4575280763387999,-1.4575183468792063,9.729459593543764e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,152.0,-48.10286854116252,-48.10279315850448,-48.10283084982832,-152.48380156307007,1.873223942152185,1.8732155428496553,-8.399302529715769e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,153.33333333333331,-50.78246948246932,-50.78252922752675,-50.7824993552417,-151.76455559187,-0.8301422701787612,-0.8301257858122069,1.6484366554325725e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,154.66666666666666,-57.47015344134165,-57.470171198495585,-57.47016232180711,-151.06603688277343,2.789807131696279,2.7897653759386825,-4.175575759646222e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,156.0,-61.583199149885715,-61.58259203272237,-61.582895586373695,-150.41835545282422,1.4543274459467632,1.4543088834795441,-1.856246721909649e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,157.33333333333331,-50.56043409510348,-50.56062070912933,-50.56052740162783,-149.8307383244845,-1.764821027214107,-1.764817621357684,3.405856422888931e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,158.66666666666666,-55.44370962383782,-55.443365345366544,-55.44353748298395,-149.28492736028,1.0208136975751883,1.020822675733276,8.978158087646904e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,160.0,-52.66587084066228,-52.66560655301948,-52.66573869589391,-148.77654456201776,1.4988407526091998,1.4988334295877115,-7.323021488314652e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,161.33333333333331,-53.533296857889106,-53.5335880012212,-53.533442428562445,-148.3065817838869,-2.2660625823994915,-2.2660770465225024,-1.4464123010871077e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,162.66666666666666,-52.44670974238974,-52.446809867364415,-52.44675980583174,-147.87918054859284,-0.616898581817229,-0.6168667674523727,3.181436485633071e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,164.0,-49.63546463597635,-49.63534861019458,-49.63540662341317,-147.469172002138,2.3426913856247693,2.342669470824476,-2.1914800293121317e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,165.33333333333331,-48.88594184583376,-48.88606286648327,-48.886002356386705,-147.13650805621572,-0.8411756904674614,-0.8411555833640101,2.0107103451350028e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,166.66666666666666,-51.37454613416621,-51.37430909217773,-51.374427612803856,-146.78617898390758,1.987606156531758,1.9875860138978565,-2.0142633901487628e-05,0,2.0460341628497574
