run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_154659,stim_5,stim,26.666666666666664,-58.97448283696676,-58.97442556727335,-58.97445420210225,-166.5103377000487,-2.2936134006353335,-2.293608197489314,5.20314601937244e-06,0,7.141291859774796
20260225_154659,stim_5,stim,28.0,-59.121014255148694,-59.121062081722116,-59.12103816844875,-166.51281445242333,2.376114977243193,2.376121504673067,6.527429873948164e-06,0,7.141291859774796
20260225_154659,stim_5,stim,29.333333333333332,-54.58198418664338,-54.58198868282996,-54.58198643476325,-166.6200810364812,-0.005999808932570163,-0.006004783862482249,-4.974929912086173e-06,0,7.141291859774796
20260225_154659,stim_5,stim,30.666666666666664,-55.916927667867554,-55.91690937159021,-55.91691851975682,-166.54597300445698,-2.8798246401197134,-2.8798191474724213,5.4926472921046354e-06,0,7.141291859774796
20260225_154659,stim_5,stim,32.0,-63.547942623761394,-63.547972495346286,-63.54795755973248,-166.82297093854768,0.10287740997857756,0.10286413043717525,-1.3279541402302919e-05,0,7.141291859774796
20260225_154659,stim_5,stim,33.33333333333333,-58.843135166436824,-58.8431550979258,-58.84314513223828,-166.87042410806296,2.690678327243462,2.6906859254759485,7.598232486749623e-06,0,7.141291859774796
20260225_154659,stim_5,stim,34.666666666666664,-57.06503370617743,-57.06501680335643,-57.0650252548009,-167.19095313555573,-0.5179818980720261,-0.5179878200534163,-5.921981390155651e-06,0,7.141291859774796
20260225_154659,stim_5,stim,36.0,-60.371184038166945,-60.37122425460373,-60.37120414642445,-167.42079377932305,2.382133328034268,2.3821409087101157,7.580675847940199e-06,0,7.141291859774796
20260225_154659,stim_5,stim,37.33333333333333,-61.69669870348968,-61.69665423242659,-61.696676468009656,-167.72225190561002,-0.7831278650299391,-0.7831364482645009,-8.583234561765352e-06,0,7.141291859774796
20260225_154659,stim_5,stim,38.666666666666664,-67.45136638246917,-67.45138766913753,-67.45137702615614,-168.19621590242275,2.7319838532029364,2.732002045295656,1.8192092719804265e-05,0,7.141291859774796
20260225_154659,stim_5,stim,40.0,-72.49672774452486,-72.49645514761171,-72.49659144500473,-168.55938637276603,-1.81303341953018,-1.81303573974485,-2.320214669948584e-06,0,7.141291859774796
20260225_154659,stim_5,stim,41.33333333333333,-60.269204733242255,-60.26924871852855,-60.269226725884295,-169.27741294423305,2.0119618490446576,2.0119668107135507,4.9616688930775865e-06,0,7.141291859774796
20260225_154659,stim_5,stim,42.666666666666664,-63.37597002245139,-63.37590079486756,-63.37593540862208,-169.73068546535873,-2.5612969028513346,-2.561291511038893,5.39181244141318e-06,0,7.141291859774796
20260225_154659,stim_5,stim,44.0,-53.55611260550702,-53.55612700319551,-53.55611980435411,-170.48494854461822,0.17933809143447865,0.17933577512342244,-2.3163110562107736e-06,0,7.141291859774796
20260225_154659,stim_5,stim,45.33333333333333,-57.078136442129406,-57.07810590451733,-57.07812117331244,-171.4375170898591,-2.4789410455497394,-2.4789395293421252,1.5162076141272962e-06,0,7.141291859774796
20260225_154659,stim_5,stim,46.666666666666664,-64.96692949059064,-64.96699794788073,-64.96696371918262,-172.2157618261809,0.5645987616454586,0.5645951216217769,-3.640023681694693e-06,0,7.141291859774796
20260225_154659,stim_5,stim,48.0,-58.79159465200605,-58.791614868082114,-58.791604760047605,-173.32704579471192,1.8257120876318944,1.825715030438203,2.9428063086367473e-06,0,7.141291859774796
20260225_154659,stim_5,stim,49.33333333333333,-54.555459917916345,-54.55544552667619,-54.55545272229461,-174.59010136335132,-1.7781528622906995,-1.7781539682081198,-1.1059174203076336e-06,0,7.141291859774796
20260225_154659,stim_5,stim,50.666666666666664,-60.92844896495242,-60.92847093148232,-60.928459948218304,-175.5936882783034,1.4426843992607536,1.442687094984809,2.6957240553127093e-06,0,7.141291859774796
20260225_154659,stim_5,stim,52.0,-53.556614509975915,-53.55662286861605,-53.556618689295874,-177.1632091891996,-0.3114729403784094,-0.31147384445150184,-9.040730924447793e-07,0,7.141291859774796
20260225_154659,stim_5,stim,53.33333333333333,-51.837644541066325,-51.83763567291197,-51.8376401069881,-177.3868824616535,3.0295043207336922,3.029504589498601,2.687649085508781e-07,0,7.141291859774796
20260225_154659,stim_5,stim,54.666666666666664,-63.80759618220835,-63.80759559824647,-63.807595890242,-178.5397326199433,1.4155716959412772,1.4155753632729804,3.6673317032054342e-06,0,7.141291859774796
